Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,15,6,0.19597515514501931,0.9195036744056808,21.11244174823394,546.94358984485,0.9866558966214516
NO2,15,7,0.15166396365931872,1.0250974450897452,19.803863807117157,485.6932206784318,0.9866558966214516
NO2,15,8,0.17295583924203137,0.9978504023005914,19.300079457617823,425.79378707506345,0.9866558966214516
NO2,15,9,0.1930447671293987,0.9581071480641241,18.77484646475692,378.5861313013353,0.9866558966214516
NO2,15,10,0.1892530474399937,0.8314080419499563,18.01978778106355,343.8779294032922,0.9866558966214516
NO2,16,2,0.7486832556875886,0.16071016841271563,30.02552842922209,1300.2183210669336,0.9892053749939548
NO2,16,3,0.19690277282151802,1.1054361068873313,25.116727920856334,975.0489642658849,0.9892053749939548
NO2,16,4,0.21193231868795703,0.9783645010498205,22.823625210495813,785.6057598119922,0.9892053749939548
NO2,16,5,0.22420646641995,0.8273810701230317,22.655591203661817,630.3945038115432,0.9892053749939548
NO2,16,6,0.1932457011646451,0.9267496744116243,20.87641266663402,553.1369773372687,0.9892053749939548
NO2,16,7,0.1498952314279026,1.0342689472745359,19.563997127451696,491.70326661445904,0.9892053749939548
NO2,16,8,0.16954716228345998,1.0041542707265754,19.03446035028743,431.78635606645815,0.9892053749939548
NO2,16,9,0.1894150514627839,0.9679705370312242,18.49129976046548,384.45832816451843,0.9892053749939548
NO2,16,10,0.1856805728696468,0.8396042159905666,17.73554095940044,349.4926219380994,0.9892053749939548
NO2,17,2,0.7479937862572617,0.16121069320909848,29.89552949926588,1305.8722760403984,0.9915206834217054
NO2,17,3,0.19543288546332796,1.109620449809188,24.972312609451237,980.6938691841324,0.9915206834217054
NO2,17,4,0.21025687217549763,0.9825907423466325,22.66066023921434,791.2568680707349,0.9915206834217054
NO2,17,5,0.22244511079636428,0.831004639479654,22.454784714580782,636.0362830623633,0.9915206834217054
NO2,17,6,0.1917374758923455,0.931048879816969,20.67470235486617,558.5929681025763,0.9915206834217054
NO2,17,7,0.14772161616215668,1.0411541249025562,19.342344013845924,497.3418968071796,0.9915206834217054
NO2,17,8,0.16683738634332115,1.0101766308401456,18.79576851833529,437.30052778776746,0.9915206834217054
NO2,17,9,0.18577076726149092,0.9753114152330783,18.228082635470127,390.0264659050509,0.9915206834217054
NO2,17,10,0.18220411778763573,0.8452396333574275,17.492895521200037,354.45847655998057,0.9915206834217054
NO2,18,2,0.747456361346995,0.16160619049966532,29.784907144727338,1310.7223927265784,0.9935068270189097
NO2,18,3,0.1943953871649461,1.1128882919167176,24.85092696631258,985.508456002952,0.9935068270189097
NO2,18,4,0.2090965001713898,0.9858989946946061,22.525757651725037,796.032133400832,0.9935068270189097
NO2,18,5,0.22131997803961817,0.8337498413760047,22.319163344049016,640.1611136954742,0.9935068270189097
NO2,18,6,0.19065462554475443,0.9356801193404714,20.525713027589997,562.8321589874352,0.9935068270189097
NO2,18,7,0.16813138166333647,1.0103333262092185,19.7774845980114,489.5863544951807,0.9935068270189097
NO2,18,8,0.1615756523456149,0.929581584450027,18.177499210958693,450.3138964304784,0.9935068270189097
NO2,18,9,0.17198434489990808,1.0590809599860544,17.76196125239403,399.3753327706072,0.9935068270189097
NO2,18,10,0.18023333566963767,0.8494468637467769,17.30789601556262,358.40399267175815,0.9935068270189097
NO2,19,2,0.7469996396540997,0.1619544128224352,29.699448090207447,1314.4939606124299,0.9950512901548505
NO2,19,3,0.19350355346116516,1.1158359828122215,24.75684036352836,989.2644869645972,0.9950512901548505
NO2,19,4,0.20786833792646212,0.9893546491519194,22.420149843106927,799.7889860345017,0.9950512901548505
NO2,19,5,0.22000063535784356,0.8366650059361307,22.190979997807766,643.8784698567815,0.9950512901548505
NO2,19,6,0.18934384081047542,0.9393599910238885,20.392102298047444,566.5394328212516,0.9950512901548505
