Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
NO2,20,10,0.996338447142528,0.17676097428000118,0.857297344767262,17.007214370669836,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,21,2,0.9974611893948906,0.7462566117068142,0.16252377789725123,29.567076782939612,1,36,0.027777777777777776,1-36
NO2,21,3,0.9974611893948906,0.1921146342722607,1.1207548744096314,24.61050355259985,1,20,0.05,1-16-20
NO2,21,4,0.9974611893948906,0.20631860599583102,0.9943691141519517,22.258347279676233,1,18,0.05555555555555555,1-2-16-18
NO2,21,5,0.9974611893948906,0.2184305966518488,0.8412593009436966,21.993979716889648,1,22,0.045454545454545456,1-1-2-11-22
NO2,21,6,0.9974611893948906,0.20222843503947585,0.8981014639530067,20.260373823043835,1,17,0.058823529411764705,1-1-2-3-13-17
NO2,21,7,0.9974611893948906,0.16414410383670097,1.0216409002041302,19.40851765140919,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,21,8,0.9974611893948906,0.16947536885011577,0.9793343371523253,18.153425012611905,1,10,0.1,1-1-1-2-4-9-9-10
NO2,21,9,0.9974611893948906,0.1674968487657676,0.8902420995531717,16.940953327834784,1,11,0.09090909090909091,1-1-1-2-3-3-6-9-11
NO2,21,10,0.9974611893948906,0.1752618772216384,0.8603590794516774,16.886240648096727,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,22,2,0.9983306734014452,0.7460027199827863,0.16270395841869167,29.519606790942444,1,36,0.027777777777777776,1-36
NO2,22,3,0.9983306734014452,0.19152942611092894,1.1225398913634943,24.55833881554615,1,20,0.05,1-16-20
NO2,22,4,0.9983306734014452,0.20567003582636909,0.9962258337870195,22.200483275647212,1,18,0.05555555555555555,1-2-16-18
NO2,22,5,0.9983306734014452,0.21782211348292638,0.8432367277588405,21.92321010134921,1,22,0.045454545454545456,1-1-2-11-22
