Polutan,Metode,Jumlah_Fitur_Input,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
CO,PCA,68,17,6,0.1390343438091063,1.03938515327992,35.24569935861691,358.4362330467692,0.9962873284214024
CO,PCA,68,17,7,0.1768429018861954,0.8341604414586419,34.86833548355601,300.4980012072177,0.9962873284214024
CO,PCA,68,17,8,0.1484105094347492,0.8166089305049034,33.35089223489417,264.752928817454,0.9962873284214024
CO,PCA,68,17,9,0.155288169935057,0.8421798412309993,32.81480792813019,230.93192737200195,0.9962873284214024
CO,PCA,68,17,10,0.1496439995216033,0.7936869372214505,30.674337054477327,213.462645543149,0.9962873284214024
CO,PCA,68,18,2,0.7964019638232371,0.1240039701066643,40.11686887026252,1117.7838778700448,0.9974983662519468
CO,PCA,68,18,3,0.6985488983580243,0.1580772756671956,45.33977774853157,654.2006111847508,0.9974983662519468
CO,PCA,68,18,4,0.3455732473423318,0.6913632100072651,41.42108355852246,503.4008739963381,0.9974983662519468
CO,PCA,68,18,5,0.1874103751748786,0.9197013500888211,39.04249431725702,407.96877047497776,0.9974983662519468
CO,PCA,68,18,6,0.13769433724743,1.042983511160026,34.968732588886866,361.2862773239178,0.9974983662519468
CO,PCA,68,18,7,0.160154910469011,0.894504903844126,33.59287984596058,310.8064985576645,0.9974983662519468
CO,PCA,68,18,8,0.1470706339479961,0.8208905023450306,33.0144641913843,267.4747765758847,0.9974983662519468
CO,PCA,68,18,9,0.1537207213729602,0.8464588847302229,32.44199527644496,233.61091762839567,0.9974983662519468
CO,PCA,68,18,10,0.1488239800346338,0.796986333911584,30.36049101830228,215.73275730742097,0.9974983662519468
CO,PCA,68,19,2,0.7961471475737634,0.1241902882017926,40.05358543281252,1119.5499453569398,0.9982326993780528
CO,PCA,68,19,3,0.6981270553137147,0.1583594627340616,45.217774112925525,655.9659919687325,0.9982326993780528
CO,PCA,68,19,4,0.3447479735140456,0.6922331076604482,41.27771918172863,505.1529882213424,0.9982326993780528
CO,PCA,68,19,5,0.1866982233136323,0.9218332700152192,38.87799876606315,409.7017287763942,0.9982326993780528
CO,PCA,68,19,6,0.1351844535066929,0.8675466425627306,33.90983898324203,371.09717111168135,0.9982326993780528
CO,PCA,68,19,7,0.1597073606559038,0.8968626620419089,33.41472971777629,312.4777474216198,0.9982326993780528
CO,PCA,68,19,8,0.146463026851816,0.8234421463257124,32.8041550893402,269.19532058729044,0.9982326993780528
CO,PCA,68,19,9,0.152893841677185,0.8496940564474793,32.20462328756337,235.3371348954007,0.9982326993780528
CO,PCA,68,19,10,0.1484498864194046,0.7993358109897987,30.15682862201631,217.2176660234124,0.9982326993780528
CO,PCA,68,20,2,0.7959099115177569,0.1243682534670357,39.99737066092332,1121.1234299397124,0.9988869549371456
CO,PCA,68,20,3,0.6977302368667395,0.1586292437601539,45.10976969550547,657.5373464242705,0.9988869549371456
CO,PCA,68,20,4,0.3438889237607282,0.6930316199210403,41.14982356488645,506.7237544913783,0.9988869549371456
CO,PCA,68,20,5,0.1859388632015827,0.9238427404601784,38.73264579319029,411.2453871762415,0.9988869549371456
CO,PCA,68,20,6,0.1803891891546153,0.8365105026759477,34.974551837835925,361.7380814180739,0.9988869549371456
CO,PCA,68,20,7,0.1629524777646826,0.8754204223444616,33.34598677029043,313.24309646988934,0.9988869549371456
CO,PCA,68,20,8,0.1438393815268162,0.8364524174064909,32.67832909207662,270.29225677531656,0.9988869549371456
CO,PCA,68,20,9,0.1519117270154693,0.8526467223194528,32.01550933256037,236.74532904628555,0.9988869549371456
CO,PCA,68,20,10,0.1473011073939071,0.8021338088073883,29.97676701253373,218.54687505092,0.9988869549371456
CO,PCA,68,21,2,0.7957159516200993,0.1245229006101632,39.9543419903836,1122.330819608694,0.9993889881710424
CO,PCA,68,21,3,0.6974047265127066,0.1588610506669266,45.02708979288607,658.7447342412536,0.9993889881710424
CO,PCA,68,21,4,0.3431387956559575,0.6935610009043318,41.05202636945341,507.9309591985551,0.9993889881710424
CO,PCA,68,21,5,0.1852269151537126,0.9255388327123342,38.61927560010473,412.4526579380757,0.9993889881710424
CO,PCA,68,21,6,0.1797159099937243,0.8381567662012294,34.85887556179869,362.9395349658136,0.9993889881710424
CO,PCA,68,21,7,0.1621512254691891,0.8776091139015288,33.21836803631941,314.4470368629102,0.9993889881710424
CO,PCA,68,21,8,0.1452983914286341,0.827825855108586,32.49823483464465,271.7572820887534,0.9993889881710424
CO,PCA,68,21,9,0.1510578228657397,0.8554808996223489,31.855410710819875,237.93689958055865,0.9993889881710424
CO,PCA,68,21,10,0.146520450231553,0.8048433786876016,29.823714569382176,219.67628113547164,0.9993889881710424
CO,PCA,68,22,2,0.7956400644913945,0.1245788531669566,39.93648678161913,1122.8326027987878,0.9995976299091454
CO,PCA,68,22,3,0.6972774038890345,0.1589454485269731,44.992818118799725,659.2465117574931,0.9995976299091454
CO,PCA,68,22,4,0.3428575257051777,0.6937964391763471,41.01151210492064,508.4327340051443,0.9995976299091454
CO,PCA,68,22,5,0.1849615956731314,0.926232146772696,38.573241190074846,412.9465312702034,0.9995976299091454
CO,PCA,68,22,6,0.1794527604363727,0.838848082501973,34.81144982957139,363.435097308557,0.9995976299091454
CO,PCA,68,22,7,0.135913064370717,0.9769354019819044,32.994435855386975,316.3663633645773,0.9995976299091454
CO,PCA,68,22,8,0.1450358302141718,0.8286647009065728,32.441346065544415,272.2366899367996,0.9995976299091454
CO,PCA,68,22,9,0.1506527899363283,0.856533902582955,31.791555346982094,238.41717847325648,0.9995976299091454
CO,PCA,68,22,10,0.1460921103637968,0.805911004012081,29.759121940793417,220.15537879278747,0.9995976299091454
CO,PCA,68,23,2,0.7955876014219405,0.1246191610049988,39.92461852118535,1123.1663837465696,0.9997364162522238
CO,PCA,68,23,3,0.6971894701924838,0.1590057163528385,44.970050541522056,659.5802814633023,0.9997364162522238
CO,PCA,68,23,4,0.342714189971612,0.6939727592671958,40.985390717662575,508.7588364122192,0.9997364162522238
CO,PCA,68,23,5,0.1848527814011826,0.9266155477834688,38.54361199984596,413.26677974104064,0.9997364162522238
CO,PCA,68,23,6,0.1541308341915515,0.983460989762962,35.12394780859223,360.7368243659767,0.9997364162522238
CO,PCA,68,23,7,0.1569826880063514,0.9188288449023256,32.88107251297489,317.3571815136787,0.9997364162522238
CO,PCA,68,23,8,0.1449045209091249,0.8291549738645121,32.40432392964641,272.5503007554041,0.9997364162522238
CO,PCA,68,23,9,0.1504577165833932,0.857186769304602,31.750796648473504,238.72598874066904,0.9997364162522238
CO,PCA,68,23,10,0.145892675948862,0.8065627828742432,29.718365212372643,220.46022765624377,0.9997364162522238
CO,PCA,68,24,2,0.7955491157600324,0.1246477180858305,39.91489999255848,1123.4398536708543,0.9998501251607548
CO,PCA,68,24,3,0.6971262208419194,0.1590493593652431,44.95142134899752,659.8536640008662,0.9998501251607548
CO,PCA,68,24,4,0.3426449859075738,0.6942058385238128,40.964578056828906,509.0204914624865,0.9998501251607548
CO,PCA,68,24,5,0.184686867563244,0.9270322289072036,38.51899323080298,413.5325180544729,0.9998501251607548
CO,PCA,68,24,6,0.153964176724703,0.9839523874189678,35.098290755746895,361.001991691324,0.9998501251607548
CO,PCA,68,24,7,0.1568139514150557,0.9192556356140396,32.853870518712306,317.6213578771201,0.9998501251607548
CO,PCA,68,24,8,0.1447433791834551,0.8295731939232527,32.37389611714021,272.80843039291585,0.9998501251607548
CO,PCA,68,24,9,0.1502726184437001,0.857713574852793,31.71669360478705,238.98434427122447,0.9998501251607548
CO,PCA,68,24,10,0.1456958449100815,0.807056455598427,29.684955350930775,220.7106779122285,0.9998501251607548
CO,PCA,68,25,2,0.7955282025734702,0.1246630961232632,39.910065132361794,1123.575951545225,0.9999067147182432
CO,PCA,68,25,3,0.6970913880585164,0.1590725576036733,44.942152655617946,659.9897529965422,0.9999067147182432
CO,PCA,68,25,4,0.3425932729490101,0.6942710601366309,40.95402770835725,509.1526740979897,0.9999067147182432
CO,PCA,68,25,5,0.1846230140373121,0.9272005600664996,38.50646441961155,413.66733488057537,0.9999067147182432
CO,PCA,68,25,6,0.1538875655742207,0.984168951967023,35.08529976259385,361.1360244178835,0.9999067147182432
CO,PCA,68,25,7,0.1614531626385226,0.8796490965230611,33.09262814507279,315.6484293678788,0.9999067147182432
CO,PCA,68,25,8,0.1446699865944573,0.8297910631862442,32.35850368195002,272.93891923154206,0.9999067147182432
CO,PCA,68,25,9,0.1501739813782683,0.8579686610733697,31.69964400810946,239.11363334247747,0.9999067147182432
CO,PCA,68,25,10,0.1455996131576251,0.807297720567757,29.668511381827223,220.8342725620886,0.9999067147182432
CO,PCA,68,26,2,0.7955115051036572,0.1246755413157551,39.90607494325036,1123.688297375445,0.999953428168202
CO,PCA,68,26,3,0.6970638173988598,0.1590916734068558,44.934503960315645,660.1020965123529,0.999953428168202
CO,PCA,68,26,4,0.3425610058485606,0.6943801198297865,40.94512582937705,509.2637185841437,0.999953428168202
CO,PCA,68,26,5,0.1845632443964104,0.9273525282584884,38.49616177116066,413.778325459314,0.999953428168202
CO,PCA,68,26,6,0.1538576799715371,0.98433599897719,35.075177728972925,361.2414624916285,0.999953428168202
CO,PCA,68,26,7,0.1613957178546261,0.8798302116785685,33.081026753221906,315.7593426155531,0.999953428168202
CO,PCA,68,26,8,0.1446450297970383,0.8299372201096475,32.346613694014714,273.0406108474241,0.999953428168202
CO,PCA,68,26,9,0.1501243985446813,0.8581495346320281,31.68627114574614,239.21568576394705,0.999953428168202
CO,PCA,68,26,10,0.1455460524082845,0.8074658597518898,29.65540623881319,220.933217963109,0.999953428168202
CO,PCA,68,27,2,0.7955031824805485,0.1246818544914449,39.90420893123385,1123.740843612473,0.9999752769172512
CO,PCA,68,27,3,0.697050008758804,0.1591014037239787,44.93092736401949,660.1546422266971,0.9999752769172512
CO,PCA,68,27,4,0.3425465522830387,0.6944226127765207,40.94104443291756,509.3148634123439,0.9999752769172512
CO,PCA,68,27,5,0.1845340990976341,0.9274245225630804,38.49132404141683,413.8304237312833,0.9999752769172512
CO,PCA,68,27,6,0.1538384254014433,0.9844269210991644,35.07022288129759,361.2927266469934,0.9999752769172512
CO,PCA,68,27,7,0.1613663313635165,0.8799146360673948,33.07563379421486,315.8109664022708,0.9999752769172512
CO,PCA,68,27,8,0.1425033526145523,0.8409779946131137,32.37986861648349,272.79796048142515,0.9999752769172512
CO,PCA,68,27,9,0.1500924809338589,0.8582627247655269,31.679604126591684,239.26624822615537,0.9999752769172512
CO,PCA,68,27,10,0.1455113338623817,0.8075822486917577,29.64864917139703,220.98377133712364,0.9999752769172512
CO,PCA,68,28,2,0.7954971794536764,0.1246866187810234,39.90289174730066,1123.7779380020925,0.9999907007802248
CO,PCA,68,28,3,0.6970400079663374,0.1591086916583572,44.928402817230925,660.1917366101327,0.9999907007802248
CO,PCA,68,28,4,0.34252728213177,0.6944407282297855,40.93810943541019,509.351500790374,0.9999907007802248
CO,PCA,68,28,5,0.1845126881892438,0.9274715961660732,38.48787773306098,413.86748591727326,0.9999907007802248
CO,PCA,68,28,6,0.1538225172645407,0.9844924069042958,35.066632805584725,361.3297312039477,0.9999907007802248
CO,PCA,68,28,7,0.1613488069431408,0.8799715314344948,33.07193018148552,315.8465599080644,0.9999907007802248
CO,PCA,68,28,8,0.1425005118621583,0.8410397883432692,32.37579787931444,272.83257746162457,0.9999907007802248
CO,PCA,68,28,9,0.1500700570835452,0.8583483459838661,31.675029013861117,239.3010598655247,0.9999907007802248
CO,PCA,68,28,10,0.1454852440977114,0.8076635694719444,29.64409627506296,221.01800109077803,0.9999907007802248
CO,PCA,68,29,2,0.7954953047168198,0.1246880301127734,39.90243283753722,1123.7908623436135,0.999996074726825
CO,PCA,68,29,3,0.6970369237029362,0.1591108598669737,44.92752328692222,660.2046609514623,0.999996074726825
CO,PCA,68,29,4,0.3425218230400361,0.6944534824330658,40.9370722594297,509.3644097756207,0.999996074726825
CO,PCA,68,29,5,0.1845057796579098,0.92748996823522,38.48670352105714,413.880164013544,0.999996074726825
CO,PCA,68,29,6,0.1538176575147176,0.9845133176848608,35.065412051528256,361.3423622580663,0.999996074726825
CO,PCA,68,29,7,0.1613430013430707,0.8799892395949344,33.0706279706772,315.8590608973393,0.999996074726825
CO,PCA,68,29,8,0.1424944337515477,0.8410621880303945,32.37432347828516,272.84505948586866,0.999996074726825
CO,PCA,68,29,9,0.1500609067351819,0.8583737515357568,31.673390588679453,239.31349290284837,0.999996074726825
CO,PCA,68,29,10,0.1454757844953449,0.807686899024396,29.642494574918715,221.03003379826748,0.999996074726825
CO,PCA,68,30,2,0.7954943759578508,0.1246887528925613,39.90221795758264,1123.7969141408066,0.999998591066628
CO,PCA,68,30,3,0.6970353743387138,0.159111944815591,44.92711146173679,660.2107127347755,0.999998591066628
CO,PCA,68,30,4,0.3425185677768213,0.6944574993764246,40.93658593792743,509.3704610904846,0.999998591066628
CO,PCA,68,30,5,0.184502303515602,0.927498527849212,38.48614701028335,413.8861602762175,0.999998591066628
CO,PCA,68,30,6,0.1538136925677769,0.9845240213032992,35.06483264984899,361.34834516162937,0.999998591066628
CO,PCA,68,30,7,0.1613392314311193,0.8799991820954552,33.07000053746899,315.86506140815686,0.999998591066628
CO,PCA,68,30,8,0.1424913952510186,0.8410724914310777,32.373641054662784,272.85084502543674,0.999998591066628
CO,PCA,68,30,9,0.1500568597468591,0.8583865637695713,31.67261513971855,239.3193712456692,0.999998591066628
CO,PCA,68,30,10,0.1454716213829342,0.8076994712364698,29.641719414296222,221.0358389204752,0.999998591066628
CO,PCA,68,31,2,0.7954940458231791,0.1246890035164408,39.90214305842901,1123.7990235874254,0.9999994681754452
CO,PCA,68,31,3,0.6970348194445082,0.1591123173425077,44.926967915486806,660.2128221770813,0.9999994681754452
CO,PCA,68,31,4,0.3425173823658489,0.6944584417237727,40.93641806598773,509.3725542829905,0.9999994681754452
CO,PCA,68,31,5,0.1845013796147983,0.9275015816660104,38.485952769681816,413.8882527162898,0.9999994681754452
CO,PCA,68,31,6,0.1538129818631864,0.9845272300911108,35.06464239293492,361.3503281568978,0.9999994681754452
CO,PCA,68,31,7,0.1613380824869464,0.8800025888044402,33.069784565417244,315.8671303785968,0.9999994681754452
CO,PCA,68,31,8,0.1424901337156654,0.8410756725362942,32.3733959741115,272.85291559854903,0.9999994681754452
CO,PCA,68,31,9,0.1500554784975369,0.8583901350913288,31.67235653715453,239.32134073743237,0.9999994681754452
CO,PCA,68,31,10,0.1454702344151495,0.8077031818009626,29.6414580541422,221.037802628742,0.9999994681754452
CO,PCA,68,32,2,0.7954938951406814,0.1246890953371645,39.90210938800672,1123.7999718778356,0.9999998624749922
CO,PCA,68,32,3,0.697034566052432,0.1591124971815522,44.92690338535619,660.2137704653601,0.9999998624749922
CO,PCA,68,32,4,0.342516867586711,0.6944588779738895,40.93634263344551,509.3734949433978,0.9999998624749922
CO,PCA,68,32,5,0.1845009816864286,0.9275029380442684,38.48586505165275,413.8891969126603,0.9999998624749922
CO,PCA,68,32,6,0.1538125680572179,0.9845288737109088,35.06455278596668,361.35125531847706,0.9999998624749922
CO,PCA,68,32,7,0.1613376088459044,0.8800041913460737,33.06968584798535,315.86807399142623,0.9999998624749922
CO,PCA,68,32,8,0.1424896719645925,0.8410771956491583,32.37328665181001,272.85384005378694,0.9999998624749922
CO,PCA,68,32,9,0.1500548029607184,0.8583920195880567,31.672236812357845,239.322249741755,0.9999998624749922
CO,PCA,68,32,10,0.1454694713601096,0.8077050989793471,29.641337663531672,221.0387050349957,0.9999998624749922
CO,PCA,68,33,2,0.7954938602719756,0.1246891216114037,39.90210136914575,1123.8001977204713,0.999999956380454
CO,PCA,68,33,3,0.6970345081050928,0.1591125375587866,44.92688801701643,660.2139963077169,0.999999956380454
CO,PCA,68,33,4,0.3425167370144558,0.6944589671322121,40.93632451448544,509.37372048086365,0.999999956380454
CO,PCA,68,33,5,0.1845008898229002,0.9275032384998428,38.48584409890762,413.8894223330253,0.999999956380454
CO,PCA,68,33,6,0.1538125087222857,0.9845291918560356,35.0645318822718,361.3514723038716,0.999999956380454
CO,PCA,68,33,7,0.1613375137669867,0.8800045171976756,33.069663023936975,315.8682930267609,0.999999956380454
CO,PCA,68,33,8,0.1424896886707067,0.8410774157937071,32.373264001906406,272.85403491969095,0.999999956380454
CO,PCA,68,33,9,0.1500547149655411,0.8583923977234545,31.672209649578782,239.32245703912676,0.999999956380454
CO,PCA,68,33,10,0.1454693607330942,0.8077054952992724,29.64131027670681,221.0389112484152,0.999999956380454
CO,PCA,68,34,2,0.7954938435162905,0.1246891343328815,39.90209772974393,1123.8003002203577,0.9999999989999494
CO,PCA,68,34,3,0.6970344804197799,0.1591125573737917,44.92688104200548,660.2140988075978,0.9999999989999494
CO,PCA,68,34,4,0.3425166728234078,0.6944590072972479,40.93631627755977,509.3738229750835,0.9999999989999494
CO,PCA,68,34,5,0.1845008236550621,0.9275033668251768,38.48583468960599,413.8895237490704,0.9999999989999494
CO,PCA,68,34,6,0.1538124441256452,0.9845293845453869,35.06452210302907,361.3515733408601,0.9999999989999494
CO,PCA,68,34,7,0.1613374395768625,0.8800047064872246,33.06965233775116,315.86839515342774,0.9999999989999494
CO,PCA,68,34,8,0.142489648745564,0.8410776172695743,32.373252340418254,272.8541336850448,0.9999999989999494
CO,PCA,68,34,9,0.1500546570006298,0.8583926553973442,31.672196559045805,239.32255631095103,0.9999999989999494
CO,PCA,68,34,10,0.145469297072948,0.8077057557756536,29.641297082702465,221.0390100155692,0.9999999989999494
CO,PCA,68,35,2,0.795493843142769,0.1246891346170073,39.90209764607754,1123.800302576733,0.9999999999797312
CO,PCA,68,35,3,0.6970344797906268,0.1591125577955491,44.9268808816566,660.214101163973,0.9999999999797312
CO,PCA,68,35,4,0.3425166713724214,0.6944590082506887,40.93631608830726,509.3738253302833,0.9999999999797312
CO,PCA,68,35,5,0.1845008225057656,0.9275033699960716,38.485834472063736,413.8895260914928,0.9999999999797312
CO,PCA,68,35,6,0.1538124431233885,0.9845293883406776,35.06452189155687,361.3515755467584,0.9999999999797312
CO,PCA,68,35,7,0.1613374383967904,0.8800047102608124,33.06965209505065,315.86839747662464,0.9999999999797312
CO,PCA,68,35,8,0.1424896472804345,0.8410776214684899,32.37325207012648,272.8541359720452,0.9999999999797312
CO,PCA,68,35,9,0.1500546559209738,0.8583926596274678,31.67219627627233,239.32255846951355,0.9999999999797312
CO,PCA,68,35,10,0.145469295896393,0.8077057601919252,29.641296796654757,221.0390121691854,0.9999999999797312
CO,PCA,68,36,2,0.7954938431353851,0.1246891346222823,39.90209764434673,1123.8003026254792,1.0
CO,PCA,68,36,3,0.6970344797783186,0.1591125578035705,44.92688087833945,660.2141012127196,1.0
CO,PCA,68,36,4,0.3425166713452602,0.6944590082686523,40.93631608439725,509.3738253789558,1.0
CO,PCA,68,36,5,0.1845008224840485,0.92750337006064,38.48583446754503,413.8895261401144,1.0
CO,PCA,68,36,6,0.1538124431034157,0.9845293884169284,35.064521886828985,361.35157559548446,1.0
CO,PCA,68,36,7,0.1613374383688778,0.8800047103337387,33.06965208997899,315.8683975251071,1.0
CO,PCA,68,36,8,0.1424896472593457,0.8410776215440864,32.37325206452859,272.8541360194039,1.0
CO,PCA,68,36,9,0.15005465588442,0.8583926597277622,31.67219626993946,239.32255851745515,1.0
CO,PCA,68,36,10,0.1454692958561084,0.8077057602908623,29.641296790271515,221.03901221689145,1.0
CO,68 Fitur,68,0,2,0.7954938431353852,0.1246891346222824,39.90209764434675,1123.8003026254785,1.0
CO,68 Fitur,68,0,3,0.6970344797783175,0.1591125578035711,44.92688087833924,660.2141012127214,1.0
CO,68 Fitur,68,0,4,0.3425166713452608,0.6944590082686504,40.93631608439715,509.3738253789567,1.0
CO,68 Fitur,68,0,5,0.1845008224840491,0.9275033700606377,38.485834467544976,413.8895261401148,1.0
CO,68 Fitur,68,0,6,0.1538124431034158,0.9845293884169272,35.06452188682892,361.351575595485,1.0
CO,68 Fitur,68,0,7,0.1613374383688779,0.8800047103337374,33.06965208997891,315.8683975251075,1.0
CO,68 Fitur,68,0,8,0.1424896472593459,0.841077619266281,32.37325206452854,272.8541360194041,1.0
CO,68 Fitur,68,0,9,0.15005465588442,0.8583926576733855,31.6721962699394,239.32255851745535,1.0
CO,68 Fitur,68,0,10,0.1454692958561083,0.8077057584419229,29.641296790271447,221.0390122168917,1.0
SO2,PCA,68,1,2,0.925296479976482,0.0309625890867717,366.0022288716144,113.06773408272092,0.5304833670367862
SO2,PCA,68,1,3,0.7146211433087764,0.4003647040840068,521.7303304744872,40.878497558822815,0.5304833670367862
SO2,PCA,68,1,4,0.5984590430024319,0.3210295359439674,707.6596824737622,19.828361814164232,0.5304833670367862
SO2,PCA,68,1,5,0.5029089757913182,0.353255223565922,1173.5054906851988,8.77145568948686,0.5304833670367862
SO2,PCA,68,1,6,0.5412061164255426,0.3414113704240116,1612.4065525289725,4.962126440013893,0.5304833670367862
SO2,PCA,68,1,7,0.5274571087561557,0.3428634037016071,1917.1220702768208,3.369818187762819,0.5304833670367862
SO2,PCA,68,1,8,0.5256583396517593,0.3000531293413792,2917.304653924058,1.837042911311128,0.5304833670367862
SO2,PCA,68,1,9,0.5820001552759347,0.2950680037958522,4065.060609841552,1.114409191077526,0.5304833670367862
SO2,PCA,68,1,10,0.618073074161868,0.2531043659897082,5309.611917292647,0.7315273931945695,0.5304833670367862
SO2,PCA,68,2,2,0.8767020214465241,0.0654010634843758,65.22140156934772,660.5463274335748,0.7745510557725308
SO2,PCA,68,2,3,0.837207915039857,0.0636382600541507,166.38633882783208,175.3386470053721,0.7745510557725308
SO2,PCA,68,2,4,0.655890313074883,0.2080158420511029,260.5502015818061,76.6193150988834,0.7745510557725308
SO2,PCA,68,2,5,0.4758175089511739,0.3590211638032882,460.749500427981,32.28084384464744,0.7745510557725308
SO2,PCA,68,2,6,0.4717442832732337,0.3864599104700408,680.2734741736133,17.08298025489705,0.7745510557725308
SO2,PCA,68,2,7,0.449793006016473,0.3894482195485095,815.1127406171655,11.531668662854388,0.7745510557725308
SO2,PCA,68,2,8,0.447649132758393,0.4202229687231538,943.156611413999,8.271959017392346,0.7745510557725308
SO2,PCA,68,2,9,0.4167730299738553,0.4176547574459712,1075.4148859342238,6.135875924962824,0.7745510557725308
SO2,PCA,68,2,10,0.4180513155483246,0.433645915854683,1197.1766188375757,4.727938326348525,0.7745510557725308
SO2,PCA,68,3,2,0.853800089650143,0.0820610598327308,53.067344805079,811.9819767658389,0.8366572683204263
SO2,PCA,68,3,3,0.8075195780290362,0.0840123153675936,99.94553241435376,297.0014255353551,0.8366572683204263
SO2,PCA,68,3,4,0.5009082609794747,0.4050140895064494,150.88434360737497,138.82928417173633,0.8366572683204263
SO2,PCA,68,3,5,0.4299403759880229,0.4181935359151717,219.2520395948137,71.92426709591061,0.8366572683204263
SO2,PCA,68,3,6,0.4115225012069294,0.4854208166301814,271.9931844143121,45.53427767091938,0.8366572683204263
SO2,PCA,68,3,7,0.413032150843937,0.4374817932161924,278.2210419379908,36.06930182973138,0.8366572683204263
SO2,PCA,68,3,8,0.3985383588969841,0.4475377625620228,294.5063002490955,28.34209255786409,0.8366572683204263
SO2,PCA,68,3,9,0.3941672696861727,0.4228895389200906,340.2746796739824,20.801152892110085,0.8366572683204263
SO2,PCA,68,3,10,0.3912387248232861,0.3636906239429189,376.68120960895845,16.143414508261245,0.8366572683204263
SO2,PCA,68,4,2,0.8387321060018532,0.0917870748537714,46.086733515437,935.2186860938834,0.8872566792787168
SO2,PCA,68,4,3,0.7849924951619071,0.0982275719389694,71.28037999499986,417.2339741363012,0.8872566792787168
SO2,PCA,68,4,4,0.5906821116357606,0.5884678482818783,82.49838017558005,254.90804090967248,0.8872566792787168
SO2,PCA,68,4,5,0.4840120841423908,0.3877878613936995,105.57964218538204,152.61050442558843,0.8872566792787168
SO2,PCA,68,4,6,0.3943266577629499,0.421028168391053,162.78071191465406,79.49677140510687,0.8872566792787168
SO2,PCA,68,4,7,0.3334883548198931,0.5189528874382928,187.56904574432423,56.25724535383915,0.8872566792787168
SO2,PCA,68,4,8,0.3353955101735939,0.4650711466737118,198.2244793733247,44.35621492992681,0.8872566792787168
SO2,PCA,68,4,9,0.2926473887304878,0.4688901320870806,203.25357975815595,36.678362941360575,0.8872566792787168
SO2,PCA,68,4,10,0.3034438861773674,0.5746778952847512,218.8484961617888,29.299465828497432,0.8872566792787168
SO2,PCA,68,5,2,0.8270737755131194,0.0992194449496487,43.0819663013867,1000.4916710782682,0.9140090902767224
SO2,PCA,68,5,3,0.7670996314749109,0.1092500159387425,61.72456369577697,481.9864549567935,0.9140090902767224
SO2,PCA,68,5,4,0.5259432638395386,0.3932998052135051,65.99930032505502,318.86149717420506,0.9140090902767224
SO2,PCA,68,5,5,0.54623863588464,0.345723496285206,76.6900722402139,210.84031593454384,0.9140090902767224
SO2,PCA,68,5,6,0.3220600606899093,0.5285190754148594,95.84006198328156,135.61794222246743,0.9140090902767224
SO2,PCA,68,5,7,0.2799661597186977,0.5796627221976622,95.83592554071804,110.6753464346622,0.9140090902767224
SO2,PCA,68,5,8,0.2757190783663014,0.5232368853209206,99.8587672796766,88.91110542691591,0.9140090902767224
SO2,PCA,68,5,9,0.288460995989248,0.5532945190306026,108.04386743520458,70.03554632112001,0.9140090902767224
SO2,PCA,68,5,10,0.2593931750466136,0.5092542463068953,123.9842126921291,52.7312053475629,0.9140090902767224
SO2,PCA,68,6,2,0.8180892600845244,0.1056828004947602,41.39425864387515,1041.2867567674707,0.9307163895979425
SO2,PCA,68,6,3,0.7530420056042939,0.1187806365058566,56.90830568193327,522.7796773484129,0.9307163895979425
SO2,PCA,68,6,4,0.4889711459755643,0.4151852790901301,58.67976101320658,358.7972073073187,0.9307163895979425
SO2,PCA,68,6,5,0.5078567302561647,0.3641365586507796,64.67103897793196,250.20249666042164,0.9307163895979425
SO2,PCA,68,6,6,0.2639436351978707,0.6113956309008973,74.33792566465168,174.966244893658,0.9307163895979425
SO2,PCA,68,6,7,0.225459682940447,0.6598579351149105,72.79149035248184,146.08342204910994,0.9307163895979425
SO2,PCA,68,6,8,0.1661428439840533,0.7226895205077796,68.40539724720583,129.78843989067582,0.9307163895979425
SO2,PCA,68,6,9,0.2287084226508001,0.545098887742467,73.7734289292476,102.9439626547068,0.9307163895979425
SO2,PCA,68,6,10,0.1806552495830153,0.6233091789102645,75.88613023216509,86.43380338378378,0.9307163895979425
SO2,PCA,68,7,2,0.8112525385263197,0.1107901280306004,39.95578695206323,1078.783339557159,0.9460752798324764
SO2,PCA,68,7,3,0.7423559607053041,0.1262514356787426,53.10544194115097,560.2328161618973,0.9460752798324764
SO2,PCA,68,7,4,0.4658452423761044,0.4561523920759219,53.22819721359131,395.6747233983118,0.9460752798324764
SO2,PCA,68,7,5,0.4830622242900575,0.4024675527085287,56.61598973752847,286.0364244497944,0.9460752798324764
SO2,PCA,68,7,6,0.2360646275326732,0.6696044547334435,62.67663917636891,207.96540507873772,0.9460752798324764
SO2,PCA,68,7,7,0.1904139454909358,0.737276989127128,59.06832929243947,180.3009270622216,0.9460752798324764
SO2,PCA,68,7,8,0.1556246021712682,0.7601528404587788,55.797095467234655,159.68161527779182,0.9460752798324764
SO2,PCA,68,7,9,0.1674733310064813,0.781891779787685,56.601807643665055,134.54013670719394,0.9460752798324764
SO2,PCA,68,7,10,0.1422839234701063,0.7462256175078883,57.59516283490208,114.38120100340046,0.9460752798324764
SO2,PCA,68,8,2,0.8053261923055262,0.115569218987176,38.79224739610039,1111.1445244712258,0.9593290235474796
SO2,PCA,68,8,3,0.7331738479699397,0.1334909626376626,50.22432676420858,592.4281729624383,0.9593290235474796
