valid_time,latitude,longitude,pm1_ug_m3,pm2p5_ug_m3,pm10_ug_m3
2025-10-14 12:00:00,-7.2,112.4,26.640507,28.5379,29.146467
2025-10-14 18:00:00,-7.2,112.4,100.22774,106.64172,108.657845
2025-10-14 18:00:00,-7.2,112.4,110.62383,117.10347,118.832016
2025-10-15 00:00:00,-7.2,112.4,87.04882,95.301575,99.597
2025-10-15 00:00:00,-7.2,112.4,85.148994,92.280914,95.406334
2025-10-15 06:00:00,-7.2,112.4,30.98668,33.214066,33.449852
2025-10-15 06:00:00,-7.2,112.4,26.916592,28.848557,29.051598
2025-10-15 12:00:00,-7.2,112.4,52.962776,56.78395,58.08316
2025-10-15 12:00:00,-7.2,112.4,62.799416,67.25855,68.72921
2025-10-15 18:00:00,-7.2,112.4,103.89806,110.238144,111.77412
2025-10-15 18:00:00,-7.2,112.4,126.67136,134.00961,135.63339
2025-10-16 00:00:00,-7.2,112.4,101.854195,110.5667,114.22475
2025-10-16 00:00:00,-7.2,112.4,88.10127,94.521454,96.701225
2025-10-16 06:00:00,-7.2,112.4,19.991634,21.416887,21.620043
2025-10-16 06:00:00,-7.2,112.4,23.306736,25.451633,26.044703
2025-10-16 12:00:00,-7.2,112.4,46.23967,49.221596,50.140976
2025-10-16 12:00:00,-7.2,112.4,44.777203,47.135895,47.30106
2025-10-16 18:00:00,-7.2,112.4,135.14961,143.09018,145.13995
2025-10-16 18:00:00,-7.2,112.4,142.99707,151.25426,153.20535
2025-10-17 00:00:00,-7.2,112.4,79.79674,88.20052,92.78443
2025-10-17 00:00:00,-7.2,112.4,90.701065,100.61546,106.01957
2025-10-17 06:00:00,-7.2,112.4,25.371765,27.43233,27.823557
2025-10-17 06:00:00,-7.2,112.4,24.034777,26.18232,26.681622
2025-10-17 12:00:00,-7.2,112.4,40.270397,42.96716,43.926342
2025-10-17 12:00:00,-7.2,112.4,30.984314,33.42068,34.406635
2025-10-17 18:00:00,-7.2,112.4,89.31124,94.26725,95.350685
2025-10-17 18:00:00,-7.2,112.4,123.71663,130.42603,131.67676
2025-10-18 00:00:00,-7.2,112.4,88.232864,93.00618,93.61287
2025-10-18 00:00:00,-7.2,112.4,89.14418,94.35843,95.46602
2025-10-18 06:00:00,-7.2,112.4,24.784836,26.590498,26.872475
2025-10-18 06:00:00,-7.2,112.4,24.567623,26.265602,26.488192
2025-10-18 12:00:00,-7.2,112.4,50.62735,54.87375,56.73575
2025-10-18 12:00:00,-7.2,112.4,36.948765,40.079586,41.541073
2025-10-18 18:00:00,-7.2,112.4,149.13832,157.67744,159.7125
2025-10-18 18:00:00,-7.2,112.4,163.93114,172.90302,174.84103
2025-10-19 00:00:00,-7.2,112.4,101.76291,109.355995,112.202545
2025-10-19 00:00:00,-7.2,112.4,102.521996,110.16715,112.8854
2025-10-19 06:00:00,-7.2,112.4,37.273453,40.377483,41.12931
2025-10-19 06:00:00,-7.2,112.4,34.642082,37.27053,37.797733
2025-10-19 12:00:00,-7.2,112.4,36.779346,41.11331,43.32905
2025-10-19 12:00:00,-7.2,112.4,50.910778,54.586758,55.713646
2025-10-19 18:00:00,-7.2,112.4,32.76795,35.846478,36.957756
2025-10-19 18:00:00,-7.2,112.4,74.63217,80.25558,82.42756
2025-10-20 00:00:00,-7.2,112.4,45.610806,50.36169,52.754585
2025-10-20 00:00:00,-7.2,112.4,71.49612,79.746994,84.3807
2025-10-20 06:00:00,-7.2,112.4,17.348377,18.89137,19.271418
2025-10-20 06:00:00,-7.2,112.4,12.084346,13.412038,13.94223
2025-10-20 12:00:00,-7.2,112.4,51.611412,55.552937,57.21792
2025-10-20 12:00:00,-7.2,112.4,54.23196,58.60823,60.36578
2025-10-20 18:00:00,-7.2,112.4,148.86928,157.2056,159.16055
2025-10-20 18:00:00,-7.2,112.4,72.674484,77.82779,79.65179
2025-10-21 00:00:00,-7.2,112.4,89.47205,97.76665,101.95572
2025-10-21 00:00:00,-7.2,112.4,74.57004,81.90096,85.797356
2025-10-21 06:00:00,-7.2,112.4,23.518517,25.555437,26.269024
2025-10-21 06:00:00,-7.2,112.4,31.983475,34.171917,34.38991
2025-10-21 12:00:00,-7.2,112.4,48.89921,52.86218,54.588055
2025-10-21 12:00:00,-7.2,112.4,55.19576,58.61431,59.699856
2025-10-21 18:00:00,-7.2,112.4,60.04501,63.589653,64.58288
2025-10-21 18:00:00,-7.2,112.4,88.78516,94.734276,96.792175
2025-10-22 00:00:00,-7.2,112.4,40.555965,43.519054,44.70651
2025-10-22 00:00:00,-7.2,112.4,38.01756,41.034115,42.32152
2025-10-22 06:00:00,-7.2,112.4,23.157658,24.690472,24.8465
2025-10-22 06:00:00,-7.2,112.4,12.573444,13.785914,14.29036
2025-10-22 12:00:00,-7.2,112.4,67.05892,72.07183,74.053444
2025-10-22 12:00:00,-7.2,112.4,73.40333,78.899345,81.103226
2025-10-22 18:00:00,-7.2,112.4,106.97187,114.69939,117.70777
2025-10-22 18:00:00,-7.2,112.4,121.37252,128.74614,130.82234
2025-10-23 00:00:00,-7.2,112.4,99.09775,107.33578,110.87144
2025-10-23 00:00:00,-7.2,112.4,76.22515,82.7381,85.82447
2025-10-23 06:00:00,-7.2,112.4,30.489292,32.38113,32.478058
2025-10-23 06:00:00,-7.2,112.4,32.837326,34.950558,35.009575
2025-10-23 12:00:00,-7.2,112.4,74.24529,78.207504,78.21825
2025-10-23 12:00:00,-7.2,112.4,95.55697,100.19062,100.19056
2025-10-23 18:00:00,-7.2,112.4,89.60671,94.29044,94.495705
2025-10-23 18:00:00,-7.2,112.4,92.09026,96.97925,97.3231
2025-10-24 00:00:00,-7.2,112.4,50.3592,53.29411,53.6293
2025-10-24 00:00:00,-7.2,112.4,60.868046,64.60721,65.32895
2025-10-24 06:00:00,-7.2,112.4,24.732067,26.415194,26.531715
2025-10-24 06:00:00,-7.2,112.4,20.299627,21.623098,21.694912
2025-10-24 12:00:00,-7.2,112.4,50.20479,52.923325,53.074615
2025-10-24 12:00:00,-7.2,112.4,61.31705,64.88329,65.36635
2025-10-24 18:00:00,-7.2,112.4,121.74752,130.17068,133.15161
2025-10-24 18:00:00,-7.2,112.4,71.10737,75.02024,75.38131
2025-10-25 00:00:00,-7.2,112.4,77.585526,82.33519,83.06813
2025-10-25 00:00:00,-7.2,112.4,68.00502,71.9042,72.08945
2025-10-25 06:00:00,-7.2,112.4,35.633686,38.35858,38.716217
2025-10-25 06:00:00,-7.2,112.4,37.759453,41.0275,41.72649
2025-10-25 12:00:00,-7.2,112.4,68.822205,73.155266,73.499504
2025-10-25 12:00:00,-7.2,112.4,73.40418,77.54045,77.751625
2025-10-25 18:00:00,-7.2,112.4,123.36994,129.98232,130.4674
2025-10-25 18:00:00,-7.2,112.4,75.24812,79.606476,80.43821
2025-10-26 00:00:00,-7.2,112.4,71.69223,75.83208,76.153755
2025-10-26 00:00:00,-7.2,112.4,72.45114,76.672905,77.08491
2025-10-26 06:00:00,-7.2,112.4,38.40667,41.064514,41.298412
2025-10-26 06:00:00,-7.2,112.4,37.17564,39.92855,40.18805
2025-10-26 12:00:00,-7.2,112.4,66.08514,69.91826,70.16996
2025-10-26 12:00:00,-7.2,112.4,59.486153,62.984043,63.12996
2025-10-26 18:00:00,-7.2,112.4,112.22812,118.376816,119.137955
2025-10-26 18:00:00,-7.2,112.4,78.5306,82.760666,82.813416
2025-10-27 00:00:00,-7.2,112.4,61.182674,64.7093,64.77802
2025-10-27 00:00:00,-7.2,112.4,71.30558,75.33487,75.39478
2025-10-27 06:00:00,-7.2,112.4,32.321205,34.469353,34.62712
2025-10-27 06:00:00,-7.2,112.4,25.467773,27.083881,27.148615
2025-10-27 12:00:00,-7.2,112.4,69.96516,73.61877,73.69789
2025-10-27 12:00:00,-7.2,112.4,83.647194,88.306305,88.88708
2025-10-27 18:00:00,-7.2,112.4,61.894753,66.81159,68.80458
2025-10-27 18:00:00,-7.2,112.4,100.22507,105.90407,106.87967
2025-10-28 00:00:00,-7.2,112.4,85.752335,90.66025,91.26944
2025-10-28 00:00:00,-7.2,112.4,86.66143,91.312584,91.42599
2025-10-28 06:00:00,-7.2,112.4,42.07125,44.872623,45.06666
2025-10-28 06:00:00,-7.2,112.4,33.37426,35.66273,35.950726
2025-10-28 12:00:00,-7.2,112.4,87.53227,94.02936,96.40729
2025-10-28 12:00:00,-7.2,112.4,75.13239,79.1589,79.29703
2025-10-28 18:00:00,-7.2,112.4,80.75926,85.59482,86.58242
2025-10-28 18:00:00,-7.2,112.4,130.99544,139.8825,142.9932
2025-10-29 00:00:00,-7.2,112.4,87.42296,92.721794,93.71451
2025-10-29 00:00:00,-7.2,112.4,100.307434,108.41802,112.06277
2025-10-29 06:00:00,-7.2,112.4,36.078934,38.36786,38.39181
2025-10-29 06:00:00,-7.2,112.4,32.116394,34.17484,34.36053
2025-10-29 12:00:00,-7.2,112.4,94.68192,99.67232,99.68755
2025-10-29 12:00:00,-7.2,112.4,95.76587,101.64587,103.3776
2025-10-29 18:00:00,-7.2,112.4,125.44859,132.98512,134.44702
2025-10-29 18:00:00,-7.2,112.4,169.30347,179.24254,181.89825
2025-10-30 00:00:00,-7.2,112.4,90.54219,97.908356,101.17003
2025-10-30 00:00:00,-7.2,112.4,147.37453,156.17627,157.20837
2025-10-30 06:00:00,-7.2,112.4,44.08063,46.905773,46.94596
2025-10-30 06:00:00,-7.2,112.4,21.427866,22.616789,22.632591
2025-10-30 12:00:00,-7.2,112.4,50.025814,52.720364,53.03378
2025-10-30 12:00:00,-7.2,112.4,58.639664,62.93766,64.50119
2025-10-30 18:00:00,-7.2,112.4,45.840916,48.284103,48.28828
2025-10-30 18:00:00,-7.2,112.4,128.83556,137.6124,140.79182
2025-10-31 00:00:00,-7.2,112.4,55.999474,59.815475,60.901016
2025-10-31 00:00:00,-7.2,112.4,44.91753,47.809673,48.538403
2025-10-31 06:00:00,-7.2,112.4,24.814848,26.202042,26.223726
2025-10-31 06:00:00,-7.2,112.4,13.218514,14.144711,14.267482
2025-10-31 12:00:00,-7.2,112.4,64.225784,69.64785,72.24128
2025-10-31 12:00:00,-7.2,112.4,42.511898,45.90605,47.39788
2025-10-31 18:00:00,-7.2,112.4,137.30038,145.75653,148.3072
2025-10-31 18:00:00,-7.2,112.4,87.19445,92.720825,94.49047
2025-11-01 00:00:00,-7.2,112.4,37.77825,40.92623,42.40771
2025-11-01 00:00:00,-7.2,112.4,29.53781,32.19544,33.532154
2025-11-01 06:00:00,-7.2,112.4,15.13612,15.9878435,16.030775
2025-11-01 06:00:00,-7.2,112.4,14.987453,15.788661,15.842559
2025-11-01 12:00:00,-7.2,112.4,79.21432,84.76417,86.88943
2025-11-01 12:00:00,-7.2,112.4,55.40119,59.366547,60.83775
2025-11-01 18:00:00,-7.2,112.4,103.24652,109.762024,111.86245
2025-11-01 18:00:00,-7.2,112.4,69.92491,74.488014,76.01164
2025-11-02 00:00:00,-7.2,112.4,58.738667,63.08568,64.78621
2025-11-02 00:00:00,-7.2,112.4,69.67275,74.3367,75.71072
2025-11-02 06:00:00,-7.2,112.4,14.310235,15.22929,15.327053
2025-11-02 06:00:00,-7.2,112.4,19.494762,20.70879,20.816656
2025-11-02 12:00:00,-7.2,112.4,99.511734,106.93566,109.989174
2025-11-02 12:00:00,-7.2,112.4,98.92278,106.03509,108.78545
2025-11-02 18:00:00,-7.2,112.4,169.64987,180.52527,184.09668
2025-11-02 18:00:00,-7.2,112.4,115.448074,123.01393,125.55006
2025-11-03 00:00:00,-7.2,112.4,115.18046,122.85733,124.815475
2025-11-03 00:00:00,-7.2,112.4,99.11844,105.77838,107.57725
2025-11-03 06:00:00,-7.2,112.4,35.64601,37.965557,38.139355
2025-11-03 06:00:00,-7.2,112.4,32.02027,33.888405,33.942314
2025-11-03 12:00:00,-7.2,112.4,62.779465,66.1239,66.17313
2025-11-03 12:00:00,-7.2,112.4,110.43494,115.99269,116.01424
2025-11-03 18:00:00,-7.2,112.4,143.4044,152.96109,156.17416
2025-11-03 18:00:00,-7.2,112.4,103.55331,110.33654,112.51535
2025-11-04 00:00:00,-7.2,112.4,112.20675,118.45014,118.97839
2025-11-04 00:00:00,-7.2,112.4,125.55068,132.97438,133.94583
2025-11-04 06:00:00,-7.2,112.4,56.849007,60.60907,60.786816
2025-11-04 06:00:00,-7.2,112.4,51.12338,54.328045,54.360283
2025-11-04 12:00:00,-7.2,112.4,89.81311,94.806015,94.936295
2025-11-04 12:00:00,-7.2,112.4,74.12933,78.39293,78.72336
2025-11-04 18:00:00,-7.2,112.4,68.7703,72.845695,73.194885
2025-11-04 18:00:00,-7.2,112.4,105.079155,112.10875,114.38215
2025-11-05 00:00:00,-7.2,112.4,83.22428,90.08744,93.10639
2025-11-05 00:00:00,-7.2,112.4,83.964096,89.91043,92.09714
2025-11-05 06:00:00,-7.2,112.4,42.54881,45.57669,45.868298
2025-11-05 06:00:00,-7.2,112.4,44.95761,48.105232,48.50306
2025-11-05 12:00:00,-7.2,112.4,65.60452,69.40195,69.78496
2025-11-05 12:00:00,-7.2,112.4,57.81245,61.042725,61.343258
2025-11-05 18:00:00,-7.2,112.4,112.722885,119.41216,121.14072
2025-11-05 18:00:00,-7.2,112.4,92.34674,98.176315,99.839096
2025-11-06 00:00:00,-7.2,112.4,81.33236,87.286705,89.64798
2025-11-06 00:00:00,-7.2,112.4,117.22289,124.724014,127.16026
2025-11-06 06:00:00,-7.2,112.4,38.181427,40.347923,40.50063
2025-11-06 06:00:00,-7.2,112.4,42.447723,45.43027,45.9791
2025-11-06 12:00:00,-7.2,112.4,121.0924,128.47136,130.48901
2025-11-06 12:00:00,-7.2,112.4,100.33949,106.54867,108.12522
2025-11-06 18:00:00,-7.2,112.4,153.2727,162.28886,164.58353
2025-11-06 18:00:00,-7.2,112.4,57.15662,60.982075,62.200626
2025-11-07 00:00:00,-7.2,112.4,72.114685,77.303696,78.95858
2025-11-07 00:00:00,-7.2,112.4,88.42352,96.348,100.31874
2025-11-07 06:00:00,-7.2,112.4,36.42596,38.805904,38.915474
2025-11-07 06:00:00,-7.2,112.4,35.41506,38.05526,38.35142
2025-11-07 12:00:00,-7.2,112.4,75.251816,79.33767,79.43152
2025-11-07 12:00:00,-7.2,112.4,72.621216,76.337074,76.37124
2025-11-07 18:00:00,-7.2,112.4,94.56619,99.642136,99.7274
2025-11-07 18:00:00,-7.2,112.4,134.80331,144.03276,147.09212
2025-11-08 00:00:00,-7.2,112.4,106.33858,112.09079,112.12404
2025-11-08 00:00:00,-7.2,112.4,119.40142,126.26509,126.7656
2025-11-08 06:00:00,-7.2,112.4,37.469196,40.04836,40.112835
2025-11-08 06:00:00,-7.2,112.4,37.55175,40.096207,40.208923
2025-11-08 12:00:00,-7.2,112.4,96.30742,101.76018,102.030075
2025-11-08 12:00:00,-7.2,112.4,109.55796,115.33052,115.426704
2025-11-08 18:00:00,-7.2,112.4,105.15151,110.63349,110.793625
2025-11-08 18:00:00,-7.2,112.4,109.04876,114.86702,115.1476
2025-11-09 00:00:00,-7.2,112.4,93.08588,98.213264,98.2559
2025-11-09 00:00:00,-7.2,112.4,103.61475,109.42813,109.48452
2025-11-09 06:00:00,-7.2,112.4,33.97712,35.983532,35.99788
2025-11-09 06:00:00,-7.2,112.4,34.29488,36.32164,36.359898
2025-11-09 12:00:00,-7.2,112.4,79.53787,83.74928,84.075905
2025-11-09 12:00:00,-7.2,112.4,97.77563,103.95581,105.83472
2025-11-09 18:00:00,-7.2,112.4,85.595276,90.47477,91.659676
2025-11-09 18:00:00,-7.2,112.4,156.60646,166.88608,170.31538
2025-11-10 00:00:00,-7.2,112.4,91.64825,98.23697,100.26042
2025-11-10 00:00:00,-7.2,112.4,124.58861,132.2532,133.50978
2025-11-10 06:00:00,-7.2,112.4,68.51377,73.46603,73.73302
2025-11-10 06:00:00,-7.2,112.4,51.451744,55.30789,55.613506
2025-11-10 12:00:00,-7.2,112.4,82.924995,87.87367,88.03068
2025-11-10 12:00:00,-7.2,112.4,81.95605,87.28545,87.527954
2025-11-10 18:00:00,-7.2,112.4,113.101295,119.32553,119.44343
2025-11-10 18:00:00,-7.2,112.4,98.18916,103.274826,103.29899
2025-11-11 00:00:00,-7.2,112.4,86.66899,91.66774,91.69065
2025-11-11 00:00:00,-7.2,112.4,75.131935,79.44345,79.54122
2025-11-11 06:00:00,-7.2,112.4,55.237076,59.409245,59.637215
2025-11-11 06:00:00,-7.2,112.4,51.6836,55.31891,55.4713
2025-11-11 12:00:00,-7.2,112.4,155.02985,163.19513,163.34258
2025-11-11 12:00:00,-7.2,112.4,140.75795,148.78679,149.0028
2025-11-11 18:00:00,-7.2,112.4,217.63077,228.33905,228.4317
2025-11-11 18:00:00,-7.2,112.4,78.35564,82.464905,82.54778
2025-11-12 00:00:00,-7.2,112.4,42.164623,44.389484,44.42489
2025-11-12 00:00:00,-7.2,112.4,61.774868,65.11504,65.2849
2025-11-12 06:00:00,-7.2,112.4,32.145756,34.1717,34.243786
2025-11-12 06:00:00,-7.2,112.4,35.285385,37.35867,37.48065
2025-11-12 12:00:00,-7.2,112.4,118.56361,126.19063,128.63222
2025-11-12 12:00:00,-7.2,112.4,85.24819,90.6723,92.40358
2025-11-12 18:00:00,-7.2,112.4,84.86711,89.26554,90.04725
2025-11-12 18:00:00,-7.2,112.4,91.66064,97.23948,98.7734
2025-11-13 00:00:00,-7.2,112.4,73.83653,79.83067,82.34656
2025-11-13 00:00:00,-7.2,112.4,88.55187,95.25718,97.85248
2025-11-13 06:00:00,-7.2,112.4,23.19411,26.759323,28.924313
2025-11-13 06:00:00,-7.2,112.4,27.7361,32.490185,35.55595
2025-11-13 12:00:00,-7.2,112.4,57.659462,61.360367,62.433117
2025-11-13 12:00:00,-7.2,112.4,65.86129,70.4008,71.92369
2025-11-13 18:00:00,-7.2,112.4,68.15776,72.18665,73.1564
2025-11-13 18:00:00,-7.2,112.4,67.96961,71.825294,72.65584
2025-11-14 00:00:00,-7.2,112.4,86.81462,93.83319,96.84357
2025-11-14 00:00:00,-7.2,112.4,71.79961,77.965126,80.79422
2025-11-14 06:00:00,-7.2,112.4,22.612347,25.262093,26.649029
2025-11-14 06:00:00,-7.2,112.4,22.81163,25.049654,25.952372
2025-11-14 12:00:00,-7.2,112.4,57.668194,61.220306,62.188633
2025-11-14 12:00:00,-7.2,112.4,59.995613,63.63257,64.56514
2025-11-14 18:00:00,-7.2,112.4,79.15366,83.35917,84.09592
2025-11-14 18:00:00,-7.2,112.4,77.38322,81.88164,82.88663
2025-11-15 00:00:00,-7.2,112.4,41.140675,45.193443,47.20596
2025-11-15 00:00:00,-7.2,112.4,58.787086,64.4128,67.18483
2025-11-15 06:00:00,-7.2,112.4,25.07446,26.645819,26.78594
2025-11-15 06:00:00,-7.2,112.4,24.848135,26.61477,26.921146
2025-11-15 12:00:00,-7.2,112.4,84.47972,89.11991,90.13917
2025-11-15 12:00:00,-7.2,112.4,59.769547,63.407696,64.38614
2025-11-15 18:00:00,-7.2,112.4,128.36795,135.41972,136.91039
2025-11-15 18:00:00,-7.2,112.4,143.18375,151.64449,153.89156
2025-11-16 00:00:00,-7.2,112.4,103.72725,112.74364,116.865974
2025-11-16 00:00:00,-7.2,112.4,181.11154,192.82083,194.84662
2025-11-16 06:00:00,-7.2,112.4,42.823475,46.102196,46.636314
2025-11-16 06:00:00,-7.2,112.4,46.77133,50.84147,51.724247
2025-11-16 12:00:00,-7.2,112.4,89.39514,94.569145,94.990074
2025-11-16 12:00:00,-7.2,112.4,100.70761,107.02422,108.07878
2025-11-16 18:00:00,-7.2,112.4,167.69865,179.6355,183.8622
2025-11-16 18:00:00,-7.2,112.4,135.16893,144.9244,148.53935
2025-11-17 00:00:00,-7.2,112.4,135.55757,143.97171,145.36937
2025-11-17 00:00:00,-7.2,112.4,76.72514,81.19571,81.7908
2025-11-17 06:00:00,-7.2,112.4,46.48921,49.610287,49.784874
2025-11-17 06:00:00,-7.2,112.4,35.614216,38.014687,38.138927
2025-11-17 12:00:00,-7.2,112.4,70.449745,74.286446,74.55924
2025-11-17 12:00:00,-7.2,112.4,76.54006,80.33032,80.564064
2025-11-17 18:00:00,-7.2,112.4,124.86089,131.27704,131.69649
2025-11-17 18:00:00,-7.2,112.4,99.42284,104.733826,105.153786
2025-11-18 00:00:00,-7.2,112.4,110.49326,120.40613,125.25788
2025-11-18 00:00:00,-7.2,112.4,119.650734,130.41182,135.51704
2025-11-18 06:00:00,-7.2,112.4,41.291885,44.836246,45.57342
2025-11-18 06:00:00,-7.2,112.4,38.451065,42.028355,43.055687
2025-11-18 12:00:00,-7.2,112.4,54.493828,57.67704,58.081898
2025-11-18 12:00:00,-7.2,112.4,54.28761,57.473705,57.8374
2025-11-18 18:00:00,-7.2,112.4,75.24835,79.70442,80.304634
2025-11-18 18:00:00,-7.2,112.4,81.57724,86.457245,87.19002
2025-11-19 00:00:00,-7.2,112.4,94.91106,100.84932,101.9913
2025-11-19 00:00:00,-7.2,112.4,90.065384,95.949646,97.20912
2025-11-19 06:00:00,-7.2,112.4,38.603428,41.13478,41.282272
2025-11-19 06:00:00,-7.2,112.4,31.397303,33.75013,33.933567
2025-11-19 12:00:00,-7.2,112.4,52.186058,54.959763,54.95971
2025-11-19 12:00:00,-7.2,112.4,65.58656,69.369545,69.52706
2025-11-19 18:00:00,-7.2,112.4,71.89812,75.579636,75.59595
2025-11-19 18:00:00,-7.2,112.4,108.362656,114.127205,114.344574
2025-11-20 00:00:00,-7.2,112.4,74.451294,78.97654,79.60705
2025-11-20 00:00:00,-7.2,112.4,90.09591,96.45777,98.67557
2025-11-20 06:00:00,-7.2,112.4,30.706793,32.93116,32.98113
2025-11-20 06:00:00,-7.2,112.4,33.653545,35.7329,35.758385
2025-11-20 12:00:00,-7.2,112.4,84.33017,89.24718,89.53077
2025-11-20 12:00:00,-7.2,112.4,90.47648,95.36501,95.53611
2025-11-20 18:00:00,-7.2,112.4,151.30945,160.85426,162.92325
2025-11-20 18:00:00,-7.2,112.4,165.62427,177.4103,181.88411
2025-11-21 00:00:00,-7.2,112.4,139.92496,148.03947,148.17482
2025-11-21 00:00:00,-7.2,112.4,166.43434,175.47592,175.64917
2025-11-21 06:00:00,-7.2,112.4,24.750072,26.605755,26.813118
2025-11-21 06:00:00,-7.2,112.4,38.95105,41.82791,42.035313
2025-11-21 12:00:00,-7.2,112.4,57.8351,61.176083,61.312675
2025-11-21 12:00:00,-7.2,112.4,93.474625,98.00033,98.02113
2025-11-21 18:00:00,-7.2,112.4,137.91623,145.17497,145.84793
2025-11-21 18:00:00,-7.2,112.4,141.97719,150.70947,153.11894
2025-11-22 00:00:00,-7.2,112.4,94.49167,99.969666,100.65088
2025-11-22 00:00:00,-7.2,112.4,85.12524,90.21272,90.79679
2025-11-22 06:00:00,-7.2,112.4,30.569756,32.781094,33.10266
2025-11-22 06:00:00,-7.2,112.4,48.485264,52.185772,52.70083
2025-11-22 12:00:00,-7.2,112.4,84.34978,88.65328,88.92136
2025-11-22 12:00:00,-7.2,112.4,80.06242,84.35012,85.14678
2025-11-22 18:00:00,-7.2,112.4,138.33255,145.58696,146.206
2025-11-22 18:00:00,-7.2,112.4,115.78857,121.582504,121.89645
2025-11-23 00:00:00,-7.2,112.4,91.302635,96.38399,96.489944
2025-11-23 00:00:00,-7.2,112.4,110.78464,118.35516,120.77845
2025-11-23 06:00:00,-7.2,112.4,31.353342,34.23934,34.980564
2025-11-23 06:00:00,-7.2,112.4,35.92193,38.806698,39.42809
2025-11-23 12:00:00,-7.2,112.4,74.4111,78.97347,79.27497
2025-11-23 12:00:00,-7.2,112.4,74.208405,78.83938,79.102394
2025-11-23 18:00:00,-7.2,112.4,70.80177,74.8206,75.07123
2025-11-23 18:00:00,-7.2,112.4,116.562035,123.09732,123.42661
2025-11-24 00:00:00,-7.2,112.4,82.753845,90.34596,93.940056
2025-11-24 00:00:00,-7.2,112.4,72.604,79.37905,82.547615
2025-11-24 06:00:00,-7.2,112.4,47.65917,51.68876,52.521095
2025-11-24 06:00:00,-7.2,112.4,38.398003,42.55238,43.97875
2025-11-24 12:00:00,-7.2,112.4,73.142815,77.76043,78.38173
2025-11-24 12:00:00,-7.2,112.4,82.31956,87.48697,88.23741
2025-11-24 18:00:00,-7.2,112.4,140.99742,150.45253,153.4035
2025-11-24 18:00:00,-7.2,112.4,129.34634,138.19601,141.07507
2025-11-25 00:00:00,-7.2,112.4,104.2132,113.72271,118.218506
2025-11-25 00:00:00,-7.2,112.4,98.75686,107.90831,112.35022
2025-11-25 06:00:00,-7.2,112.4,25.713846,29.256626,30.72347
2025-11-25 06:00:00,-7.2,112.4,27.227695,31.199072,32.905754
2025-11-25 12:00:00,-7.2,112.4,86.736176,94.11724,97.15342
2025-11-25 12:00:00,-7.2,112.4,144.54924,155.0589,158.77448
2025-11-25 18:00:00,-7.2,112.4,120.09343,127.19346,127.90434
2025-11-25 18:00:00,-7.2,112.4,142.87524,153.00879,156.43462
2025-11-26 00:00:00,-7.2,112.4,102.27376,111.265594,115.33342
2025-11-26 00:00:00,-7.2,112.4,128.01411,139.37387,144.63103
2025-11-26 06:00:00,-7.2,112.4,22.316982,25.163012,26.45076
2025-11-26 06:00:00,-7.2,112.4,21.189295,23.763779,24.893063
2025-11-26 12:00:00,-7.2,112.4,49.714355,52.763577,53.627956
2025-11-26 12:00:00,-7.2,112.4,75.10096,80.76438,82.75737
2025-11-26 18:00:00,-7.2,112.4,67.024704,70.95736,71.82689
2025-11-26 18:00:00,-7.2,112.4,94.214386,100.32164,101.96766
2025-11-27 00:00:00,-7.2,112.4,52.632973,58.037426,60.612934
2025-11-27 00:00:00,-7.2,112.4,54.834805,60.375668,63.01218
2025-11-27 06:00:00,-7.2,112.4,35.954914,39.727245,40.91508
2025-11-27 06:00:00,-7.2,112.4,33.881275,36.632893,37.073475
2025-11-27 12:00:00,-7.2,112.4,86.51722,91.52962,92.07867
2025-11-27 12:00:00,-7.2,112.4,91.561676,97.078384,97.55831
2025-11-27 18:00:00,-7.2,112.4,133.39166,141.36702,142.4292
2025-11-27 18:00:00,-7.2,112.4,137.68896,147.65459,151.14221
2025-11-28 00:00:00,-7.2,112.4,71.005844,79.65866,84.29663
2025-11-28 00:00:00,-7.2,112.4,112.61898,120.77606,122.67867
2025-11-28 06:00:00,-7.2,112.4,26.80691,30.711903,32.356995
2025-11-28 06:00:00,-7.2,112.4,30.449503,35.216686,37.262913
2025-11-28 12:00:00,-7.2,112.4,78.95818,84.52315,85.6337
2025-11-28 12:00:00,-7.2,112.4,51.64501,56.441338,58.17472
2025-11-28 18:00:00,-7.2,112.4,72.610985,78.46717,80.664566
2025-11-28 18:00:00,-7.2,112.4,60.209686,65.16405,66.951996
2025-11-29 00:00:00,-7.2,112.4,54.12511,59.93621,62.65293
2025-11-29 00:00:00,-7.2,112.4,58.66927,65.292,68.47608
2025-11-29 06:00:00,-7.2,112.4,32.564075,37.414936,39.487312
2025-11-29 06:00:00,-7.2,112.4,28.370668,33.399364,35.76752
2025-11-29 12:00:00,-7.2,112.4,103.26903,110.766335,112.3671
2025-11-29 12:00:00,-7.2,112.4,149.40952,162.21776,167.06439
2025-11-29 18:00:00,-7.2,112.4,135.17632,146.14813,150.4144
2025-11-29 18:00:00,-7.2,112.4,104.08195,112.79871,116.1398
2025-11-30 00:00:00,-7.2,112.4,111.55856,123.277405,129.22885
2025-11-30 00:00:00,-7.2,112.4,124.6583,136.85928,142.86388
2025-11-30 06:00:00,-7.2,112.4,51.78772,56.79933,57.978535
2025-11-30 06:00:00,-7.2,112.4,40.41684,43.9066,44.63786
2025-11-30 12:00:00,-7.2,112.4,77.231224,81.827354,82.213715
2025-11-30 12:00:00,-7.2,112.4,148.35745,158.7382,161.22704
