Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
SO2,2,7,0.7745510557725308,0.44979300601647304,0.3894482195485095,815.1127406171655,1,13,0.07692307692307693,1-1-2-3-7-10-13
SO2,2,8,0.7745510557725308,0.447649132758393,0.42022296872315384,943.156611413999,1,10,0.1,1-1-2-3-4-7-9-10
SO2,2,9,0.7745510557725308,0.4167730299738553,0.41765475744597125,1075.4148859342238,1,10,0.1,1-1-1-2-2-4-7-9-10
SO2,2,10,0.7745510557725308,0.4180513155483246,0.43364591585468304,1197.1766188375755,1,7,0.14285714285714285,1-1-1-2-2-4-6-6-7-7
SO2,3,2,0.8366572683204263,0.853800089650143,0.08206105983273083,53.067344805078996,1,36,0.027777777777777776,1-36
SO2,3,3,0.8366572683204263,0.8075195780290362,0.08401231536759364,99.94553241435376,1,35,0.02857142857142857,1-1-35
SO2,3,4,0.8366572683204263,0.5009082609794747,0.40501408950644946,150.88434360737497,1,28,0.03571428571428571,1-1-7-28
SO2,3,5,0.8366572683204263,0.4299403759880229,0.4181935359151717,219.2520395948137,1,20,0.05,1-1-3-12-20
SO2,3,6,0.8366572683204263,0.41152250120692946,0.4854208166301814,271.9931844143121,1,15,0.06666666666666667,1-1-3-5-12-15
SO2,3,7,0.8366572683204263,0.413032150843937,0.43748179321619246,278.2210419379908,1,13,0.07692307692307693,1-1-1-3-6-12-13
SO2,3,8,0.8366572683204263,0.3985383588969841,0.4475377625620228,294.5063002490955,1,13,0.07692307692307693,1-1-1-3-4-5-9-13
SO2,3,9,0.8366572683204263,0.39416726968617277,0.4228895389200906,340.2746796739824,1,12,0.08333333333333333,1-1-1-1-3-4-5-9-12
SO2,3,10,0.8366572683204263,0.3912387248232861,0.3636906239429189,376.68120960895845,1,12,0.08333333333333333,1-1-1-1-1-3-4-4-9-12
SO2,4,2,0.8872566792787168,0.8387321060018532,0.09178707485377142,46.086733515437,1,36,0.027777777777777776,1-36
SO2,4,3,0.8872566792787168,0.7849924951619071,0.0982275719389694,71.28037999499986,1,35,0.02857142857142857,1-1-35
SO2,4,4,0.8872566792787168,0.5906821116357606,0.5884678482818783,82.49838017558005,1,31,0.03225806451612903,1-1-4-31
SO2,4,5,0.8872566792787168,0.4840120841423908,0.38778786139369953,105.57964218538203,1,28,0.03571428571428571,1-1-1-6-28
SO2,4,6,0.8872566792787168,0.3943266577629499,0.42102816839105306,162.78071191465406,1,20,0.05,1-1-1-3-11-20
SO2,4,7,0.8872566792787168,0.3334883548198931,0.5189528874382928,187.56904574432426,1,13,0.07692307692307693,1-1-1-3-6-12-13
SO2,4,8,0.8872566792787168,0.3353955101735939,0.4650711466737118,198.2244793733247,1,14,0.07142857142857142,1-1-1-1-2-5-12-14
SO2,4,9,0.8872566792787168,0.2926473887304878,0.46889013208708064,203.25357975815595,1,12,0.08333333333333333,1-1-1-1-1-2-8-10-12
SO2,4,10,0.8872566792787168,0.30344388617736745,0.5746778952847512,218.84849616178877,1,9,0.1111111111111111,1-1-1-1-2-3-4-7-8-9
SO2,5,2,0.9140090902767225,0.8270737755131194,0.09921944494964872,43.0819663013867,1,36,0.027777777777777776,1-36
SO2,5,3,0.9140090902767225,0.7670996314749109,0.10925001593874258,61.72456369577697,1,35,0.02857142857142857,1-1-35
SO2,5,4,0.9140090902767225,0.5259432638395386,0.39329980521350516,65.99930032505502,1,32,0.03125,1-1-3-32
SO2,5,5,0.9140090902767225,0.54623863588464,0.345723496285206,76.6900722402139,1,31,0.03225806451612903,1-1-1-3-31
SO2,5,6,0.9140090902767225,0.3220600606899093,0.5285190754148594,95.84006198328157,1,20,0.05,1-1-1-3-11-20
SO2,5,7,0.9140090902767225,0.27996615971869776,0.5796627221976622,95.83592554071804,1,17,0.058823529411764705,1-1-1-2-3-12-17
SO2,5,8,0.9140090902767225,0.2757190783663014,0.5232368853209206,99.85876727967661,1,15,0.06666666666666667,1-1-1-1-2-3-13-15
SO2,5,9,0.9140090902767225,0.28846099598924807,0.5532945190306026,108.04386743520458,1,13,0.07692307692307693,1-1-1-1-2-2-4-12-13
SO2,5,10,0.9140090902767225,0.25939317504661363,0.5092542463068953,123.9842126921291,1,16,0.0625,1-1-1-1-1-2-2-4-8-16
SO2,6,2,0.9307163895979423,0.8180892600845244,0.10568280049476027,41.39425864387515,1,36,0.027777777777777776,1-36
SO2,6,3,0.9307163895979423,0.7530420056042939,0.11878063650585663,56.90830568193327,1,35,0.02857142857142857,1-1-35
SO2,6,4,0.9307163895979423,0.48897114597556435,0.41518527909013014,58.67976101320658,1,32,0.03125,1-1-3-32
SO2,6,5,0.9307163895979423,0.5078567302561647,0.36413655865077965,64.67103897793196,1,31,0.03225806451612903,1-1-1-3-31
SO2,6,6,0.9307163895979423,0.2639436351978707,0.6113956309008973,74.33792566465168,1,20,0.05,1-1-1-3-11-20
SO2,6,7,0.9307163895979423,0.225459682940447,0.6598579351149105,72.79149035248184,1,17,0.058823529411764705,1-1-1-2-3-12-17
SO2,6,8,0.9307163895979423,0.16614284398405338,0.7226895205077796,68.40539724720583,1,13,0.07692307692307693,1-1-1-1-2-6-12-13
SO2,6,9,0.9307163895979423,0.22870842265080019,0.545098887742467,73.7734289292476,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,6,10,0.9307163895979423,0.1806552495830153,0.6233091789102645,75.88613023216509,1,12,0.08333333333333333,1-1-1-1-1-2-2-7-9-12
SO2,7,2,0.9460752798324764,0.8112525385263197,0.11079012803060048,39.95578695206323,1,36,0.027777777777777776,1-36
SO2,7,3,0.9460752798324764,0.7423559607053041,0.12625143567874267,53.10544194115097,1,35,0.02857142857142857,1-1-35
SO2,7,4,0.9460752798324764,0.4658452423761044,0.45615239207592195,53.22819721359131,1,32,0.03125,1-1-3-32
SO2,7,5,0.9460752798324764,0.4830622242900575,0.4024675527085287,56.615989737528466,1,31,0.03225806451612903,1-1-1-3-31
SO2,7,6,0.9460752798324764,0.2360646275326732,0.6696044547334435,62.67663917636891,1,20,0.05,1-1-1-3-11-20
SO2,7,7,0.9460752798324764,0.1904139454909358,0.737276989127128,59.06832929243947,1,17,0.058823529411764705,1-1-1-2-3-12-17
SO2,7,8,0.9460752798324764,0.1556246021712682,0.7601528404587788,55.797095467234655,1,15,0.06666666666666667,1-1-1-1-2-7-9-15
SO2,7,9,0.9460752798324764,0.1674733310064813,0.781891779787685,56.601807643665055,1,13,0.07692307692307693,1-1-1-1-2-2-7-9-13
SO2,7,10,0.9460752798324764,0.14228392347010638,0.7462256175078883,57.595162834902084,1,11,0.09090909090909091,1-1-1-1-1-2-2-7-10-11
SO2,8,2,0.9593290235474794,0.8053261923055262,0.11556921898717606,38.792247396100386,1,36,0.027777777777777776,1-36
SO2,8,3,0.9593290235474794,0.7331738479699397,0.1334909626376626,50.22432676420858,1,35,0.02857142857142857,1-1-35
SO2,8,4,0.9593290235474794,0.4449719497071269,0.4825679794126423,49.23865528507932,1,32,0.03125,1-1-3-32
SO2,8,5,0.9593290235474794,0.46132684993392953,0.4264301277068655,51.02176125462132,1,31,0.03225806451612903,1-1-1-3-31
SO2,8,6,0.9593290235474794,0.21035606468780177,0.7218406601405136,54.52241565946179,1,20,0.05,1-1-1-3-11-20
SO2,8,7,0.9593290235474794,0.18177951919491747,0.7925200356685921,51.273464112026836,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,8,8,0.9593290235474794,0.13838872397169633,0.8108951748087343,48.09687112728508,1,15,0.06666666666666667,1-1-1-1-2-7-9-15
SO2,8,9,0.9593290235474794,0.17446748009123653,0.6494677354908527,48.340302479954744,1,17,0.058823529411764705,1-1-1-1-1-2-2-11-17
SO2,8,10,0.9593290235474794,0.17793793331397537,0.7201686368216372,49.99828487225198,1,12,0.08333333333333333,1-1-1-1-1-2-2-6-10-12
SO2,9,2,0.9709926886968495,0.8004628935290051,0.11941755531053104,37.82282965242901,1,36,0.027777777777777776,1-36
SO2,9,3,0.9709926886968495,0.7256269945073519,0.1390565849470741,47.92108780269852,1,35,0.02857142857142857,1-1-35
SO2,9,4,0.9709926886968495,0.4267010420216919,0.493049906361845,46.20790810978187,1,32,0.03125,1-1-3-32
SO2,9,5,0.9709926886968495,0.4426175905657172,0.43499545333802647,47.02236886488276,1,31,0.03225806451612903,1-1-1-3-31
SO2,9,6,0.9709926886968495,0.19759517421026224,0.7583601001583533,49.201875765150746,1,20,0.05,1-1-1-3-11-20
SO2,9,7,0.9709926886968495,0.1620924269305808,0.84668027075314,45.45281554534001,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,9,8,0.9709926886968495,0.14266849457643138,0.8382437114916268,43.668099517531836,1,15,0.06666666666666667,1-1-1-1-2-7-9-15
SO2,9,9,0.9709926886968495,0.15336390984920165,0.8128849286760491,42.39888841850978,1,17,0.058823529411764705,1-1-1-1-2-2-5-7-17
SO2,9,10,0.9709926886968495,0.1352786722914013,0.9073190883285213,40.629913968973455,1,12,0.08333333333333333,1-1-1-1-2-2-4-5-8-12
