Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,8,5,0.46132684993392953,0.4264301277068655,51.02176125462132,317.5346076707617,0.9593290235474795
SO2,8,6,0.21035606468780177,0.7218406601405136,54.52241565946179,239.1970904051973,0.9593290235474795
SO2,8,7,0.18177951919491747,0.7925200356685921,51.273464112026836,208.15152509886647,0.9593290235474795
SO2,8,8,0.13838872397169633,0.8108951748087343,48.09687112728508,185.78570382368594,0.9593290235474795
SO2,8,9,0.17446748009123653,0.6494677354908527,48.340302479954744,158.16622920807197,0.9593290235474795
SO2,8,10,0.17793793331397537,0.7201686368216372,49.99828487225198,132.60890316449587,0.9593290235474795
SO2,9,2,0.8004628935290051,0.11941755531053104,37.82282965242901,1139.6253825760464,0.9709926886968496
SO2,9,3,0.7256269945073519,0.1390565849470741,47.92108780269852,620.9044217044907,0.9709926886968496
SO2,9,4,0.4267010420216919,0.493049906361845,46.20790810978187,455.9300709566569,0.9709926886968496
SO2,9,5,0.4426175905657172,0.43499545333802647,47.02236886488276,344.75638831479927,0.9709926886968496
SO2,9,6,0.19759517421026224,0.7583601001583533,49.201875765150746,265.3559559294422,0.9709926886968496
SO2,9,7,0.1620924269305808,0.84668027075314,45.45281554534001,234.98828758791774,0.9709926886968496
SO2,9,8,0.14266849457643138,0.8382437114916268,43.668099517531836,205.46324534107023,0.9709926886968496
SO2,9,9,0.15336390984920165,0.8128849286760491,42.39888841850978,180.81210234592908,0.9709926886968496
SO2,9,10,0.1352786722914013,0.9073190883285213,40.629913968973455,163.04163337227143,0.9709926886968496
SO2,10,2,0.7984115395676522,0.12091249897279165,37.362264233352,1153.6735937762205,0.976745447898394
SO2,10,3,0.7224824785682146,0.1412054939531373,46.86672278968523,634.8941788915882,0.976745447898394
SO2,10,4,0.41989980359989415,0.5014546285286752,44.83583796363304,469.90136045841246,0.976745447898394
SO2,10,5,0.43557955041589,0.4425527098678331,45.24397263393549,358.3823318619379,0.976745447898394
SO2,10,6,0.1906385303226702,0.7751765090599991,46.81538063474578,278.94389519234556,0.976745447898394
SO2,10,7,0.16187739493452655,0.8590272610482393,42.59118733398948,250.59391427122105,0.976745447898394
SO2,10,8,0.13478943133260932,0.8607676821577681,41.220775483569035,217.8307509607955,0.976745447898394
SO2,10,9,0.1447970833498439,0.8370780938721374,39.84579782332375,192.59637063815902,0.976745447898394
SO2,10,10,0.12276850014590017,0.8522315251346946,37.6672803272625,175.9556354327102,0.976745447898394
SO2,11,2,0.7961036467984318,0.12284880544491464,36.94262935224,1166.77828816615,0.9821118277966361
SO2,11,3,0.7188954758868941,0.14401573270691836,45.92018613600014,647.9858519652714,0.9821118277966361
SO2,11,4,0.41105517907764555,0.5072273985035354,43.62112158405503,482.990593257508,0.9821118277966361
SO2,11,5,0.4264024525629646,0.44873144042548674,43.65227190063483,371.4558133037176,0.9821118277966361
SO2,11,6,0.15359325962163634,0.8240362297313665,44.28501301395799,294.53425937438243,0.9821118277966361
SO2,11,7,0.14630911805804966,0.8929725152065809,40.941457831724954,261.0188266406319,0.9821118277966361
SO2,11,8,0.1260985237745383,0.8895229040750325,38.9204500116738,230.72740383069856,0.9821118277966361
SO2,11,9,0.13070504439649466,0.8963595404394119,38.05200028372105,202.01457775467014,0.9821118277966361
