Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
CO,31,8,0.1424901337156654,0.8410756725362942,32.3733959741115,272.85291559854903,0.9999994681754452
CO,31,9,0.15005547849753698,0.8583901350913288,31.67235653715453,239.32134073743234,0.9999994681754452
CO,31,10,0.14547023441514956,0.8077031818009626,29.6414580541422,221.03780262874196,0.9999994681754452
CO,32,2,0.7954938951406814,0.12468909533716456,39.90210938800672,1123.7999718778356,0.9999998624749922
CO,32,3,0.697034566052432,0.1591124971815522,44.92690338535619,660.2137704653601,0.9999998624749922
CO,32,4,0.34251686758671107,0.6944588779738895,40.936342633445506,509.3734949433978,0.9999998624749922
CO,32,5,0.18450098168642864,0.9275029380442685,38.48586505165275,413.8891969126603,0.9999998624749922
CO,32,6,0.15381256805721796,0.9845288737109089,35.064552785966676,361.35125531847706,0.9999998624749922
CO,32,7,0.16133760884590445,0.8800041913460737,33.06968584798535,315.86807399142623,0.9999998624749922
CO,32,8,0.14248967196459258,0.8410771956491583,32.37328665181001,272.85384005378694,0.9999998624749922
CO,32,9,0.15005480296071844,0.8583920195880567,31.672236812357845,239.322249741755,0.9999998624749922
CO,32,10,0.14546947136010968,0.8077050989793471,29.641337663531672,221.0387050349957,0.9999998624749922
CO,33,2,0.7954938602719756,0.12468912161140375,39.90210136914575,1123.8001977204713,0.999999956380454
CO,33,3,0.6970345081050928,0.15911253755878665,44.92688801701643,660.2139963077169,0.999999956380454
CO,33,4,0.34251673701445584,0.6944589671322121,40.936324514485435,509.37372048086365,0.999999956380454
CO,33,5,0.18450088982290028,0.9275032384998427,38.48584409890762,413.8894223330253,0.999999956380454
CO,33,6,0.15381250872228572,0.9845291918560356,35.0645318822718,361.35147230387156,0.999999956380454
CO,33,7,0.16133751376698677,0.8800045171976756,33.069663023936975,315.8682930267609,0.999999956380454
CO,33,8,0.14248968867070674,0.8410774157937071,32.373264001906406,272.85403491969095,0.999999956380454
CO,33,9,0.1500547149655411,0.8583923977234545,31.672209649578786,239.32245703912673,0.999999956380454
CO,33,10,0.14546936073309427,0.8077054952992724,29.641310276706815,221.03891124841516,0.999999956380454
CO,34,2,0.7954938435162905,0.12468913433288155,39.90209772974393,1123.8003002203577,0.9999999989999494
CO,34,3,0.6970344804197799,0.15911255737379174,44.926881042005476,660.2140988075978,0.9999999989999494
CO,34,4,0.3425166728234078,0.6944590072972479,40.93631627755977,509.3738229750835,0.9999999989999494
CO,34,5,0.18450082365506215,0.9275033668251769,38.48583468960599,413.8895237490704,0.9999999989999494
CO,34,6,0.15381244412564524,0.9845293845453867,35.06452210302907,361.3515733408601,0.9999999989999494
CO,34,7,0.16133743957686258,0.8800047064872246,33.06965233775116,315.86839515342774,0.9999999989999494
CO,34,8,0.14248964874556405,0.8410776172695743,32.373252340418254,272.8541336850448,0.9999999989999494
CO,34,9,0.15005465700062987,0.8583926553973442,31.672196559045805,239.32255631095106,0.9999999989999494
CO,34,10,0.14546929707294806,0.8077057557756536,29.641297082702465,221.03901001556918,0.9999999989999494
CO,35,2,0.795493843142769,0.12468913461700737,39.90209764607754,1123.800302576733,0.9999999999797312
CO,35,3,0.6970344797906268,0.15911255779554911,44.9268808816566,660.214101163973,0.9999999999797312
CO,35,4,0.3425166713724214,0.6944590082506887,40.93631608830726,509.3738253302833,0.9999999999797312
CO,35,5,0.1845008225057656,0.9275033699960717,38.485834472063736,413.8895260914928,0.9999999999797312
CO,35,6,0.1538124431233885,0.9845293883406777,35.06452189155687,361.35157554675834,0.9999999999797312
CO,35,7,0.1613374383967904,0.8800047102608124,33.06965209505065,315.86839747662464,0.9999999999797312
CO,35,8,0.14248964728043456,0.8410776214684899,32.37325207012648,272.8541359720452,0.9999999999797312
CO,35,9,0.15005465592097386,0.8583926596274678,31.67219627627233,239.32255846951355,0.9999999999797312
CO,35,10,0.14546929589639304,0.8077057601919252,29.641296796654753,221.0390121691854,0.9999999999797312
CO,36,2,0.7954938431353851,0.12468913462228236,39.90209764434673,1123.8003026254792,1.0
CO,36,3,0.6970344797783186,0.15911255780357056,44.92688087833945,660.2141012127196,1.0
CO,36,4,0.3425166713452602,0.6944590082686523,40.93631608439725,509.3738253789558,1.0
CO,36,5,0.1845008224840485,0.9275033700606399,38.48583446754503,413.8895261401144,1.0
CO,36,6,0.15381244310341577,0.9845293884169285,35.064521886828985,361.35157559548446,1.0
CO,36,7,0.16133743836887787,0.8800047103337387,33.06965208997899,315.8683975251071,1.0
CO,36,8,0.14248964725934574,0.8410776215440864,32.37325206452859,272.8541360194039,1.0
CO,36,9,0.15005465588442,0.8583926597277622,31.67219626993946,239.32255851745515,1.0
CO,36,10,0.14546929585610843,0.8077057602908623,29.641296790271515,221.03901221689142,1.0
